title,company,job_post_id,company_info,address,employment_type,seniority,min_experience,job_category,has_company_logo,salary,salary_type,num_of_applications,last_posted_date,expiry_date,description
Pharmacist,FARRER PARK HOSPITAL PTE. LTD.,MCF-2023-0622311,"Developed by The Farrer Park Company, Connexion at Farrer Park will be one of the world’s first truly integrated healthcare and hospitality complexes when it opens in 2014. Professional and end user-driven by objective and design, Connexion comprises Farrer Park Medical Centre, a specialist medical centre; Farrer Park Hospital, a private tertiary hospital; and One Farrer Hotel & Spa, a luxury hotel equipped with state-of-the-art conference and wellness facilities.","CONNEXION, 1 FARRER PARK STATION ROAD 217562",Full Time,Senior Executive,1 year exp,Healthcare / Pharmaceutical,1,"['$3,100to$6,200']",Monthly,0 application,Posted 19 Sep 2023,Closing on 19 Oct 2023,"Roles & Responsibilities
Main Responsibilities
To perform medication reconcillation, medication dispensing, provide specialised counselling to patients and review of patient’s medication.
To provide drug information to other healthcare professionals and to provide on call services on a rotational basis.
To ensure performance indicators are met and pharmaceutical care is provided according to hospital SOPs and accreditation/legal standards.
To supervise Pharmacy Technicians and Pharmacy Assistants, if required.
To assist in any hospital projects as assigned by Principal Pharmacist and/or Senior Manager.
To maintain the distribution of drugs and to ensure a stringent and accurate inventory control system. E.g. Supply and Distribution of controlled drugs.
Main Requirements
Possess a recognised Bachelor of Science (Pharmacy).
Possess valid practising pharmacist license.
Registered with the Singapore Pharmacy Council.
Minimum 1 year of experience in hospital inpatient setting.
On-call required but no overnight shift currently."
Pharmacist,ALPS PTE. LTD.,MCF-2023-0715781,"ALPS' Vision, Mission, and Value statements challenge us to put the needs and well-being of all customers (direct or indirect) and stakeholders, who engage our services, during our daily work activities. The statements also propel us to constantly examine our supply chain strategies, approaches, and processes in delivering value-based supply chain solutions to public healthcare, as part of MOH's strategic thrust. As a public healthcare supply chain agency, we shall extend our reach, progress with agility, and invest for resiliency. To achieve so, we shall leverage on building good relationships with our stakeholders and suppliers, re-engineer our processes for synergies and foster the development of our people and organisation's values. Our growth drivers are specific focus areas for future growth, thereby creating innovation, delivering execution excellence, leveraging technology for business transformation, generating partnerships, and inspiring our employees through empowerment.",,"Permanent, Full Time",Executive,1 year exp,"Healthcare / Pharmaceutical, Logistics / Supply Chain",1,"['$3,400to$5,500']",Monthly,2 applications,Posted 19 Sep 2023,Closing on 19 Oct 2023,"Roles & Responsibilities
Job Responsibilities
Source, evaluate, negotiate and manage contracts for pharmaceutical and non-pharmaceuticals items to reduce cost and optimize value.
Ensure continuous supply of pharmaceuticals and timely delivery to minimise out of stock situations and meet users' needs.
Conduct pricing revision and implementation
Collaborate with pharmacy informatics and drug information teams for drug master setups and new drug roll-out
Manage all Controlled Drug (CD) related matters (i.e. ordering, checking, storage and supply) in hospital and liaison with HSA for CD related issues/ audits.
Ensure drug supply chain is operationally ready for emergencies including civil emergencies and pandemic outbreak
Assist in reviewing of procurement and logistics policies and procedures to improve workflow and enhance efficiency
Practise professional responsibility and train pre-registration pharmacists, as needed.
Job Requirements
Degree/Post Graduate in Pharmacy
A registered pharmacist with the Singapore Pharmacy Council
Preferably with work experience in hospital setting, with an interest in procurement and logistics
Possess good interpersonal and communication skills
Familiarization with SAP will be an added advantage.
How to apply
Please submit your updated resume in Microsoft Word format by clicking the APPLY NOW BUTTON.
Please include the following information in your resume for speedier processing.
Current or Last Drawn salary
Expected salary or remuneration package
Reason for leaving each company
Date of availability or Notice Period
*By submitting any application or resume to us, you will be deemed to have agreed and consented to us collecting, using, retaining and disclosing your information to hiring managers for their consideration. All information will be treated with highest confidentiality.*
We regret to inform that only short-listed candidates would be notified.
We wish you all the best in your career search."
Senior / Pharmacist (5.5 days office hours) #HGN,RECRUIT EXPRESS PTE LTD,MCF-2023-0716640,"Established since 1996, Recruit Express has emerged as the leading staffing solutions provider that has set a proven track record for matching the right people to the right organization within the shortest time. With our vast network of resources, extensive databases and defined recruitment processes, we have been successfully bridging talented job seekers of the highest calibre to employers who only want the best in their teams. In our relentless pursuit of excellent service, we have adopted best practices and dynamic growth strategies in expanding our operations across the Asia Pacific regions: We have offices in Singapore, Sydney, Hong Kong, Kuala Lumpur, Taipei, Shanghai, Beijing, Tokyo and Bangkok. With 400 permanent committed consultants from various professional backgrounds and disciplines, we make a difference by delivering top-notch services to our clients and candidates alike.",,"Temporary, Contract, Part Time, Freelance, Permanent, Flexi-work",Executive,1 year exp,Healthcare / Pharmaceutical,1,"['$3,000to$6,000']",Monthly,0 application,Posted 19 Sep 2023,Closing on 19 Oct 2023,"Roles & Responsibilities
Job scope:
Responsible for the provision of pharmaceutical care at outpatient pharmacy.
Duties include counselling and dispensing of medication, teaching and providing information on medication to patients, their caregivers and other healthcare workers as well as assist them in the administration of medication.
Help to identify, resolve and prevent medication-related problems and ensure accurate and timely distribution of pharmaceutical items.
Will be required to participate in corporate quality improvement projects.
Job requirements:
Degree in Pharmacy or equivalent, recognised by the Singapore Pharmacy Board for registration

All Interested candidates are invited to email your resume in MS Word format to:

nerissa.goh@recruitexpress.com.sg


Please include your full working experience, education background, notice period, expected salary.

Nerissa Goh Jia Ying (R21103899)
Recruit Express Pte Ltd
Company Reg. No. 199601303W | EA License Number: 99C4599
Recruiter's ref code: #HGN

We regret to inform that only suitable candidates will be shortlisted for an interview."
Pharmacist,CRAWFURD HOSPITAL PTE. LTD.,MCF-2023-0711588,"Crawfurd Hospital is a boutique healthcare facility offering bespoke service to the discerning patient. We host a comprehensive set of health screening and diagnostic facilities, designed to assist clinicians in achieving the best outcomes for patients. Crawfurd Hospital has a major focus on day surgeries, to minimize unnecessary patient stays and to allow them to recuperate at home in the company of their families. For those needing admission, we have 10 designer curated suites and a team of dedicated staff to assist in recovery. Pre-admission, we work with our valuable partners to ensure that patients are accompanied every step of the way, and to ensure a smooth transition of care between providers. Post- admission, our care coordinators will carefully follow up to ensure that patients post-op care is optimised and for early detection and intervention where necessary. With our management team taking a direct hands on approach in collaboration with our clinical partners, we aim to ensure a pleasant experience for patients, doctors, nurses and support staff. And importantly, we are constantly engaged with stakeholders to ensure all clinical and service quality measures are maintained and improved upon over time. We welcome you to be part of our family, and together, let us forge a healthy life ahead!",19 ADAM ROAD 289891,"Permanent, Full Time",Non-executive,1 year exp,Healthcare / Pharmaceutical,1,"['$3,500to$4,500']",Monthly,0 application,Posted 18 Sep 2023,Closing on 18 Oct 2023,"Roles & Responsibilities
POSITION DESCRIPTION AND RESPONSIBILITIES
Review medication orders and intervene accordingly with prescriber if necessary.
Provide pharmaceutical care services and medication reconciliation to ensure optimal patient outcome.
Counsel patients (inpatients/outpatients) on their medication.
Ensure medication safety for patients and improve processes related to safe medication practices.
Provide drug information to doctors, nurses and patients.
Manage pharmaceutical inventory and stock taking.
Update drug information sheet and/or guidelines in the hospital system on regular basis.
Uphold and ensure compliance with pharmacy legal, professional, and ethical standards at all time.
Participate in projects relating to improving pharmaceutical care in the hospital.
Performs any other duties as and when requested by Senior Pharmacist and / or Pharmacy Manager.

QUALIFICATIONS/REQUIREMENTS
Candidate must possess at least a Bachelor's Degree in Pharmacy or equivalent.
Must be registered Pharmacist with the Singapore Pharmacy Council.
Entry level candidates who have completed their pre-registration pharmacist training are welcome to apply.
Fully equipped with knowledge of Singapore's pharmacy-related legal requirements and guidelines.
Self-driven and motivated to improve efficiency and performance of pharmacy.

Interested candidates, please apply with your updated resume, expected salary and notice period.

We regret that only shortlisted applicants will be notified.

NOTE: CRAWFURD HOSPITAL IS NOT IN COLLABORATION WITH ANY EMPLOYMENT AGENCY NOR CONSULTANT FOR OUR POSITIONS OPENING."
Senior / Pharmacist,PARKWAY HOSPITALS SINGAPORE PTE. LTD.,MCF-2023-0624161,"Touching Lives, Transforming Care We are IHH, one of the world’s largest healthcare networks, with 80 hospitals in 10 countries. We believe that making a difference starts with empathy and putting our patients’ needs first to build lasting relationships based on trust. From everyday care to the little acts that warm the heart, we always deliver our best with genuine compassion – one patient, one family, one touch at a time. With our unique reach and scale, we strive to continuously raise the bar in healthcare across multiple geographies and create synergies throughout our network. We offer our patients a full spectrum of integrated healthcare services across our portfolio of trusted healthcare brands. As we build on what we do well and share our strengths and resources globally, we are making healthcare better, faster, easier and more affordable for our patients.",,Full Time,Executive,1 year exp,Healthcare / Pharmaceutical,1,"['$4,900to$6,000']",Monthly,3 applications,Posted 18 Sep 2023,Closing on 18 Oct 2023,"Roles & Responsibilities
Review medication orders for appropriateness, process drug orders, dispense medications to patients and supply drug stocks to nursing units.
Counsel patients on their medications.
Provide drug information to doctors, nurses and patients
Assist in the preparation of ad-hoc items required on prescription orders.
Ensure all procedures conform to legal and hospital policy requirements.
Assist in the training and supervision of pharmacy assistants.
Perform quality assurance procedures such as ward inspections and expiry date checks, as assigned.
Perform other medication-therapy related duties, such as supply and distribution of controlled drugs, adverse drug reactions reporting, drug usage monitoring.
Participate in medication reconciliation rounds and specialised counseling such as warfarin counseling and inhalation techniques counseling.
Perform the function of a Purchasing Pharmacist on a rotational basis. (if assigned / applicable)
Participate in specialised care units such ICU, Transplant Unit, pain management, DM counselling. (if assigned / applicable)
Assist senior pharmacist in reviewing policy/ procedure/protocols/intranet materials on a regular basis
Assists in providing clinical experience to pre-registration pharmacists and pharmacy students and students on attachment
Actively participate in pharmacy education and development of programme. Provides lectures to pharmacy personnel and hospital employees
Setting up pilot schemes/ new services with approval from senior pharmacist
Represent pharmacy on various committees as assigned by in charge/ head of pharmacy"
Pharmacist,ALLIANCE PHARM PTE. LTD.,MCF-2023-0604450,No information added.,"THE ELITIST, 25 BUKIT BATOK CRESCENT 658066","Permanent, Full Time",Executive,3 years exp,Healthcare / Pharmaceutical,1,"['$3,800to$5,500']",Monthly,6 applications,Posted 18 Sep 2023,Closing on 18 Oct 2023,"Roles & Responsibilities
Job Responsibilities:

Regulatory and Quality Assurance Related Activities:
Management of Controlled Drug License related activities and document all transaction activities for traceability and audit purpose
Oversee the ordering and distribution of quality controlled drug product and ensure the processes complied with the misuse of controlled drug act
Tracks status of submissions pending at regulatory agencies as required
Responds to internal/external customer regulatory requests
Writes and assembles domestic regulatory submissions
Various tracking, data entry assignments (related to Drug licenses)
Perform Quality Assurance functions
Implements department improvement projects
Prepares, maintains and updates library or external regulatory standards, reference and guidance documents
manage GDPMDS and GDP audits
Manage special assess routes in pharmaceutials and medical device
Any other general regulatory and quality activities or project been assigned by the supervisor
Job Requirements:
Licensed/Fully Registered Pharmacist
At least 3-5 years of quality assurance working experience in pharmaceutical industry
Working knowledge of GMP and GDP in the pharmaceutical industry"
Pharmacist,INTEGRATED WELLNESS CLINIC PTE. LTD.,MCF-2023-0712329,No information added.,"OASIA HOTEL NOVENA, SINGAPORE, 8 SINARAN DRIVE 307470","Permanent, Full Time",Executive,2 years exp,Healthcare / Pharmaceutical,1,"['$3,500to$5,000']",Monthly,0 application,Posted 18 Sep 2023,Closing on 18 Oct 2023,"Roles & Responsibilities
Job Responsibilities:
· Recommend and monitor patient drug therapy and provide drug information.
· Identify, resolve and prevent drug-related problems
· Accurately and promptly fulfill medication orders.
· Interact with patients, their families, and fellow healthcare providers to ensure the consistent delivery of services and the attainment of desired patient results
· Ensure precise financial tracking of costs and revenue related to pharmaceuticals.
· Dispense medications to patients, explaining the indications for drug therapy and instructions for administration
· Provide drug-related information to other to healthcare peers.
· Periodically assess and enhance pharmacy procedures and policies to streamline workflow.
· Ensure legal compliance in the sale and distribution of medicinal products.
· Maintain comprehensive records for drug procurement, storage, and distribution, following clinic and legal regulations.
· Ensure adherence to clinic, and external regulatory policies, practices, and regulations pertaining to pharmacy.
· Any other ad hoc work as assigned by doctors.


Job Requirement:
· Degree in pharmacy or equivalent, recognised by the Singapore Pharmacy Board for registration
· Having prior experience as a pharmacist in clinic/hospital setting environment will be an advantage.
· Working day: 5.5days per week, 44hrs per week
· Able to work weekends and public holidays"
Pharmacist / Senior Pharmacist,WOODLANDSHEALTH PTE. LTD.,MCF-2023-0521332,"Woodlands Health Campus (WHC) broke ground on 18 April 2017. The 1,800-bedded facility will comprise a fully-integrated Acute and Community Hospital, Specialist Outpatient Clinics and an Intermediate & Long-Term Care facility. Our vision for the single-build Campus will have both acute and community hospitals sharing the same building and medical teams. This will allow patients to move seamlessly from acute to rehabilitative care, with a unified care team. Our 'future-ready' Campus will employ practical technology to augment manpower needs to deliver care that is safe and more effective. Data analytics, telehealth, automation of manual processes or logistics robots are just some of the potential solutions WHC will use. We are already serving patients in our pre-operations wards located at the Yishun Health campus. Be part of a team providing person-centric, quality care to improve the lives of our patients, community and healthcare family. Similarly, our work in the community has already begun. Since 2015, we have been working with community care providers to create an ecosystem of support for some 600,000 residents in the North of Singapore. We work closely with stakeholders including schools, Voluntary Welfare Organisations, and social and primary care providers to develop initiatives on health promotion, education and engagement.",,"Permanent, Full Time",Executive,2 years exp,Healthcare / Pharmaceutical,1,"['$3,400to$5,800']",Monthly,2 applications,Posted 15 Sep 2023,Closing on 15 Oct 2023,"Roles & Responsibilities
MAJOR DUTIES AND RESPONSIBILITIES

(A) SPECIFIC (80%)
Review each patient’s medication chart or prescription for the appropriateness of the drugs prescribed and to contact the prescribing doctor when an intervention is needed. The review has to ensure that:All orders are clear and specific
Doses are prescribed within therapeutic limits
Any potential adverse reactions and interactions are identified
Fulfill all drug orders accurately and in a timely manner.
Ensure that all related costs and revenue are accounted for, and accurately recovered.
Dispense medications to patients, explaining the indications for drug therapy and instructions for administration.
Provide drug information to other healthcare professionals.
Delegate, oversee and review the work of assigned subordinates.
Ensure that all sales and supply of medicinal products comply with legal requirements:Records pertaining to all phases of drug receipt, supply, storage and distribution are maintained as required by the hospital and/or legal authorities.
Performs inspections of drug storage areas throughout the hospital.
(B) GENERAL (20%)

1. Actively participate in Pharmacy education and development programmes.
i. Provide lectures to Pharmacy staff and other hospital employees on pertinent topics.
ii. Practices continued reading of journals, publications, etc for professional advancement.
2. Responsible for the implementation and adherence to policies, practices and regulations established by the department, hospital and external regulatory agencies pertaining to pharmacy.
3. Provide relevant training to pre-registration pharmacists and pharmacy students.
4. Support the hospital by participating actively in the various activities organized by the hospital. Activities include QC, community projects, staff welfare and recreational activities and etc.

JOB REQUIREMENTS

(A) EDUCATION, TRAINING AND EXPERIENCE
Bachelor of Science degree in Pharmacy from an accredited University recognized by the Singapore Pharmacy Council.
1 - 2 years' experience working in a public healthcare institution is preferable
(B) PROFESSIONAL LICENCE
Registered with the Singapore Pharmacy Council.
Valid practicing certificate."
Community Pharmacist - EU,RK RECRUITMENT PTE. LTD.,MCF-2023-0706401,"RK Recruitment is a workforce solutions provider with the key aim of conducting value-based recruitment activities to our business partners in forms of regular and flexible staffing. We provide one stop recruitment solutions that include: Permanent Placement Contract & Temporary Placement Executive Search Work Pass & Payroll Services Recruitment Process Outsourcing (RPO) Business Processing Outsourcing (BPO), in logistics, customer services and IT related scope (By submitting any application or résumé to us, you will be deemed to have agreed and consented to us collecting, using, retaining and disclosing your personal information to prospective employers for their consideration.)",,"Permanent, Full Time",Executive,1 year exp,Healthcare / Pharmaceutical,1,"['$3,600to$5,500']",Monthly,0 application,Posted 15 Sep 2023,Closing on 15 Oct 2023,"Roles & Responsibilities
Job Summary:
4-5 Days per week (40h per week)
Basic up to $5500 + AWS + VB
Islandwide
Responsibility:
A registered pharmacist in accordance with relevant Acts and Regulations.
Accurately dispense prescriptions and provide interventions.
Provide support for telepharmacy services by addressing requests from Pharmacy Executives.
Observe and adhere to the Code of Ethics outlined by the Singapore Pharmacy Council.
Collaborate with other store staff and the supply chain to ensure sufficient stock levels.
Monitor product expiry dates and execute stock-taking exercises accurately.
Take direct responsibility for achieving Division A Sales target and other assigned targets.
Submit weekly, monthly reports, and other requested documentation to management.
Undertake assigned portfolios and patient care projects as directed by management.
Provide weekly PE (Pharmacy Executive) roster to the roster team (if applicable).
Request dispensing materials as needed.
Requirements:
We are seeking a registered pharmacist who is licensed with the Singapore Pharmacy Council.
The ideal candidate should possess excellent clinical competency and have a strong passion for providing and advancing pharmaceutical care.
By submitting your personal data and/or resume to us in connection with your job application, you will be deemed to have agreed and consented to us collecting, using, retaining, and disclosing your personal data and/or resume to prospective employers for the purpose of the evaluating, processing and administration by the company relating to this job application.

*We regret to inform you that only shortlisted candidates would be notified*
We wish you all the best in your career search.

You are welcome to visit our website at http://www.rkgroup.sg/

RK Recruitment Pte Ltd | EA License No.: 20C0280
Lee Wai Yin Eunice | EA Personnel No.: R23116005
JD178"
Pharmacists (Locum / Perm),JOBSTUDIO PTE. LTD.,MCF-2023-0440378,"JOBSTUDIO PTE LTD, a home grown specialized recruitment organization and at JOBSTUDIO, our mission is to forge strong relationships by genuinely caring for our candidates and clients. Guided by our vision to build careers & grow companies, we are driven by our E.T.H.I.C.S Values in the way we conduct business. Our E.T.H.I.C.S Values: Empathy: Taking a leaf out of your book, we will stand in your shoes. Trustworthiness: You can trust us like a friend. Hard Work: We will work hard for you, going that extra mile always. Innovation: We will continue to look at ways to improve ourselves so that we can serve you better. Cooperation: We do not just work for you, we work with you. Success: Ultimately, we want you to succeed in life! And Why work with us? 1. We Genuinely Care About You At JobStudio, we care about how you grow in your career. We make it our priority to understand you, your needs as well as ambitions. While monetary rewards are important, we know it is more than that. A job is about colleagues, opportunities for growth and inspiration. We try to stand in your shoes and understand what you truly want from a job and in life. 2. Rely on a Strong Network Over the years, we have acquired experience and expertise in many sectors. As a result, we have built strong relationships with major companies, providing us with the latest job openings. More importantly, we know how you work and how you can fit into each company's culture. If you are a professional, JobStudio is able to find the right job for you. 3. You Deserve the Best Within a short span of seven years, we have made a name for ourselves in the staffing and executive search industry. We hold about 70% of the healthcare recruitment sector. As a testimony to our stellar growth, our founder was awarded with Entrepreneur of the Year Award in 2014. We are confident that we can find the best job for you because we are the best in recruitment.","PENINSULA PLAZA, 111 NORTH BRIDGE ROAD 179098","Part Time, Freelance, Permanent, Full Time",Executive,1 year exp,"Environment / Health, Healthcare / Pharmaceutical, Medical / Therapy Services",1,"['$3,500to$5,000']",Monthly,1 application,Posted 15 Sep 2023,Closing on 15 Oct 2023,"Roles & Responsibilities
We are now hiring Full Time and Locum Pharmacist!
Vacancies available in both Retail and Hospital settings.
Job duties:
Prepare medication according to doctors’ prescription.
Advise patients on the dosage, effect and intervention of the medication.
Dispense medication to patients or wards.
Liaise with doctors and nurses in issue related to patients’ medication treatment.
Job requirements:
Degree in Pharmacy
Must be fully registered with Singapore Pharmaceutical Council.
Interested applicants, kindly furnish us with your detailed resume in MS Words format and click “Apply Now” button.


** We regret to inform only shortlisted candidates will be notified. Applicants who do not possess necessary experience or qualification will still be considered on individual merits and may be contacted for other opportunities.**



JOBSTUDIO PTE LTD
EA License No 10C4754
EA Personnel: Huang Mei Bao
EA Personnel Reg No: R1101805"
2697 - Retail Pharmacist [Registered / Chinatown],THE SUPREME HR ADVISORY PTE. LTD.,MCF-2023-0708394,"THE SUPREME HR ADVISORY PTE. LTD. Here at The Supreme HR Advisory, we pride ourselves on being a vibrant recruitment firm with strong Southeast Asia standing. We believe in customizing our services to cater to your unique needs. We are dedicated, enthusiastic and we take innovative approaches in customizing our services. Our depth of experience enables us to understand each industry’s challenges and provide expert advice on hiring requirements. Our goal is to leverage local knowledge and global expertise to deliver high-quality candidates specifically matched to the requirements of each of our clients worldwide.",,"Permanent, Full Time",Non-executive,5 years exp,"Healthcare / Pharmaceutical, Sales / Retail",1,"['$3,500to$5,000']",Monthly,1 application,Posted 15 Sep 2023,Closing on 15 Oct 2023,"Roles & Responsibilities
5 days work week, I off day on weekend (10am-8pm)
Working location: Chinatown
Salary: $3500 - $5000
Requirement:
At least 5 years retail experience
Experience with management of staff
Broad knowledge of retail pharmacy and industry trends Achieving sales target
Degree in Pharmaceutical and also a registered pharmacist in Singapore
Job duties:
Support the store in achieving sales target
Ensure smooth execution of planogram and price change
Execute on store promotion set up and lay out during promotion changeover
Plan and coordinate daily workflow to ensure prompt and accurate delivery
Maintain hygiene store environment
Support in all aspects of Sales and Customer service duties, such as greeting customers, providing assistance, and completing transactions, meeting and negotiating with sales people to arrange for promotional activities for items outside the dispensing counter.
Administrative duties including maintain inventory verify order entries, charges and inspections, ordering products and store supplies
Help onboard new sales assistants and train on the job to reach superior performance, monitoring team performance

Tan Hui Yee Reg No. : R22107448
The Supreme HR Advisory Pte Ltd EA No. : 14C7279"
Flexi Nurses / Pharmacist / Medical Staff #HMS,RECRUIT EXPRESS PTE LTD,MCF-2023-0707465,"Established since 1996, Recruit Express has emerged as the leading staffing solutions provider that has set a proven track record for matching the right people to the right organization within the shortest time. With our vast network of resources, extensive databases and defined recruitment processes, we have been successfully bridging talented job seekers of the highest calibre to employers who only want the best in their teams. In our relentless pursuit of excellent service, we have adopted best practices and dynamic growth strategies in expanding our operations across the Asia Pacific regions: We have offices in Singapore, Sydney, Hong Kong, Kuala Lumpur, Taipei, Shanghai, Beijing, Tokyo and Bangkok. With 400 permanent committed consultants from various professional backgrounds and disciplines, we make a difference by delivering top-notch services to our clients and candidates alike.",,Temporary,Executive,2 years exp,Admin / Secretarial,1,"['$2,000to$3,000']",Monthly,0 application,Posted 15 Sep 2023,Closing on 29 Sep 2023,"Roles & Responsibilities
Flexi Nurses / Pharmacist / Medical Staff #HMS
Duration: End DEC (Extendable)
Location: islandwide
Working hours: Flexible
Salary: $100 per 150 quotes (total 300 quotes per clinic) (usually 3 hours)

map the drugs in each GP clinic to the code given (SDD Drug Mapping), and then once they complete, it is to be submited to that clinic supervisor for validation.

There will be a virtual training and assessment for about 2 hours, they have to clear the assessment in order to onboard for this project. Training is paid only upon completing the first assignment accurately (95% accuracy). Training fee is 25/hr.

need to be fully vaccinated for Tdap, MMR, Chicken Pox and Covid

Interested candidates, do submit your resume to: jocelynchan@recruitexpress.com.sg
Telegram me at @jocelynchan

Jocelyn Chan
Recruit Express Pte Ltd (Healthcare & Lifescience)
Company EA Licence number : 99C4599
Personnel EA License: R1331820
jocelynchan@recruitexpress.com.sg"
6909 - Retail Pharmacist - 5 days - Up to $5000,THE SUPREME HR ADVISORY PTE. LTD.,MCF-2023-0708129,"THE SUPREME HR ADVISORY PTE. LTD. Here at The Supreme HR Advisory, we pride ourselves on being a vibrant recruitment firm with strong Southeast Asia standing. We believe in customizing our services to cater to your unique needs. We are dedicated, enthusiastic and we take innovative approaches in customizing our services. Our depth of experience enables us to understand each industry’s challenges and provide expert advice on hiring requirements. Our goal is to leverage local knowledge and global expertise to deliver high-quality candidates specifically matched to the requirements of each of our clients worldwide.",,"Permanent, Full Time",Junior Executive,2 years exp,Sales / Retail,1,"['$3,500to$5,000']",Monthly,0 application,Posted 15 Sep 2023,Closing on 15 Oct 2023,"Roles & Responsibilities
6909 - Retail Pharmacist - 5 days - Up to $5000

Interested applicants can send your resume to acrylic_chen@thesupremehr.com and allow our Consultants to match you with our Clients. No Charges will be incurred by Candidates for any service rendered.

5 days work week, I off day on weekend (10am-8pm)
Working location: Peoples’ Park Centre (Chinatown)
Salary: $3500 - $5000 depending on the experience
Staff Benefits: Annual Leave, Dental Claim, Product Incentive, Birthday Voucher, Sales Commission, Insurance, AWS
Requirement:
At least 5 years retail experience
Experience with management of staff
Broad knowledge of retail pharmacy and industry trends Achieving sales target
Degree in Pharmaceutical and also a registered pharmacist in Singapore
Job duties:
Support the store in achieving sales target
Ensure smooth execution of planogram and price change
Execute on store promotion set up and lay out during promotion changeover
Plan and coordinate daily workflow to ensure prompt and accurate delivery
Maintain hygiene store environment
Support in all aspects of Sales and Customer service duties, such as greeting customers, providing assistance, and completing transactions, meeting and negotiating with sales people to arrange for promotional activities for items outside the dispensing counter.
Administrative duties including maintain inventory verify order entries, charges and inspections, ordering products and store supplies
Help onboard new sales assistants and train on the job to reach superior performance, monitoring team performance.

Chen Weiming (Acrylic)
Reg No: R23116909
The Supreme HR Advisory Pte Ltd
EA No: 14C7279"
"Pharmacist / Hospital, In-Patient / Basic $6,000 / Central",MTC CONSULTING PTE. LTD.,MCF-2023-0707293,"MTC CONSULTING is a Recruitment and HR consulting firm that serves leading businesses and organizations across various industries. We provide total recruitment and staffing solutions, offering comprehensive scope of human resource services which include: Executive Search Permanent Placement Contract Placement Talent Acquisition Foreign Worker Placement Bulk/Mass Hiring Projects Work Pass Application Services Payroll Services We recruit Professionals, Managers, Executives(PMEs), skilled, semi-skilled as well as blue collars workers across a diverse range of industries. At MTC staffing, we are also expert in placing qualified administrative, accounts, customer service, human resource personnel, production workers etc. At MTC Staffing, everything we do is guided by our values – an unwavering commitment to always do the right things for our clients, our candidates and our people.","VISION EXCHANGE, 2 VENTURE DRIVE 608526",Permanent,Executive,1 year exp,Healthcare / Pharmaceutical,1,"['$3,500to$6,500']",Monthly,1 application,Posted 15 Sep 2023,Closing on 15 Oct 2023,"Roles & Responsibilities
Office hours (With rotational on-call duties)
Basic $4,000 - $6,000 (depends on experience)
AWS + VB
Working Location - Central (walking distance from MRT)

Job Scope
Perform medication reconciliation and dispensing, patient counseling, and medication reviews.
Providing drug information to fellow healthcare professionals and being on-call duties as needed.
Ensuring high-quality pharmaceutical care according to hospital standards.
Overseeing Pharmacy Technicians and Assistants if necessary.
Assisting with hospital projects as directed by the Principal Pharmacist or Senior Manager.
Maintaining accurate drug distribution and inventory control, including controlled drugs (Supply & Distribution).

Job Requirements
At least Bachelor Degree of Science (Pharmacy)
Min. 1 year of experience in Hospital In-patient setting
Registered with Singapore Pharmacy Council (SPC)

For consideration, kindly submit your CV by clicking “APPLY NOW” or text +65 8306 8603 for confidential discussion.

*Only shortlisted candidates would be notified*

MTC Consulting Pte Ltd | 15C7752
EA. Registration No.: R23116335 | Poh Sook Hooi, Amanda"
