title,company,job_post_id,address,employment_type,seniority,min_experience,job_category,salary,salary_type,num_of_applications,last_posted_date,expiry_date,description
Dental Nurse / Assistant,CLEMENTI DENTAL SURGERY PTE. LTD.,MCF-2023-0718482,431 CLEMENTI AVENUE 3 120431,Part Time,Non-executive,,"Customer Service, Environment / Health, Medical / Therapy Services, Professional Services, Others","['$1,890to$1,980']",Monthly,0 application,Posted 20 Sep 2023,Closing on 27 Sep 2023,"Roles & Responsibilities
Are you seeking work-life balance, and keen on developing a fruitful career in a job which also rewards your dental health?

We seek someone responsible who is a team player yet able to work individually, to join our diverse multi-lingual committed team and commit to the equivalent of 3.5 days every week, on a permanent part-time basis. $15 an hour. On-job training provided.

A dental assistant must be able to stand and learn hands-on chairside duties and procedures to assist the pracitioner, while also learning reception-related duties seated at the counter. Sterilisation and infection control measures are also taught. Procedures include scaling and polishing, denture-related stages and mouthguards, fillings, extractions, plus crowns or bridges.

Just across the road, from Clementi Mall. Medical and dental benefits. Performance bonus and other personalised benefits will also be discussed, depending on the resume of the candidate."
Nursing Aide / Healthcare Assistant (Gov Hospital]) (Up $2800 + Bonuses) T*A,MCI CAREER SERVICES PTE. LTD.,MCF-2023-0719007,,"Permanent, Full Time",Non-executive,2 years exp,Healthcare / Pharmaceutical,"['$1,700to$2,800']",Monthly,0 application,Posted 20 Sep 2023,Closing on 20 Oct 2023,"Roles & Responsibilities
Job Summary
Permanent full-time position
Annual leave / Medical leave / Medical Claim Entitlement
Government settings
Job Description
Dress and assist with personal hygiene of patients
Assist in lifting, moving and transporting patients
Help patients with drinking/eating
Observe general condition with patients
Answer call bells and give assistance
Applicants who possess relevant experience for the above responsibilities are most welcome to apply. If you do not possess the above experience, your application will still be considered on individual merits and you may be contacted for other opportunities
.
Please submit your updated resume in MS Words format by using the APPLY NOW BUTTON or email to terryang(a)mci.com.sg

By submitting your personal data and/or resume, you give consent to collection, use and disclosure of your personal data and/or resume by the company (or its agent) for the purpose of the processing and administration by the company relating to this job application.

**We regret to inform that only shortlisted candidates would be notified.

Ang Yi Heng
Registration Number: R22105972
EA License No: 06C2859 (MCI Career Services Pte Ltd)"
Nurse Clinician (Tampines Nursing Home),HYPERSCAL SOLUTIONS PTE. LTD.,MCF-2023-0715531,,Full Time,Manager,5 years exp,Medical / Therapy Services,"['$5,000to$7,000']",Monthly,1 application,Posted 19 Sep 2023,Closing on 19 Oct 2023,"Roles & Responsibilities
COMPANY DESCRIPTION
NTUC Health Co-operative Limited (NTUC Health) is an NTUC social enterprise that provides a comprehensive and integrated suite of quality and affordable health and eldercare services to meet the growing needs of families and their dependents. Building on more than four decades of experience and expertise, NTUC Health is among the largest senior day care, nursing home and home personal care providers in Singapore. It also offers other services for seniors such as an active ageing hub, senior activity centres, community support for vulnerable seniors, and a sheltered / senior group home. In addition, it runs a chain of dental clinics, and a family medicine clinic
RESPONSIBILITIES
The Nurse Clinician, coordinates and implement care, teaching and counselling to ensure personalised and cost-effective care is provided by nursing staff to residents in accordance to established policies and procedures, standards of nursing care and practices.  Responsible for clinical practice and staff competency in the ward assigned.
Primary Responsibilities and Duties (80%)
Assesses, plans, implements and evaluates care of resident with complex healthcare needs according to updated standards of nursing practice.
Conducts teaching and counselling for residents and their families/carers.
Initiates and ensures implementation of discharge planning for residents with potential for discharge.
Ensures residents care delivery is carried out according to established standards of care and practice.
Ensures written policies and SOP is available and up to date to guide nursing practices.
Provides direct care to residents to ensure compliance to standards
Ensures smooth transition of residents from acute to chronic care and back to community where possible.
Conducts nursing audits on nursing care standards and initiates strategies to resolve non-adherence issues.
Directs and facilitates staff development, skills and competency upgrading through in-house training, approved online learning or formal education opportunities.
Guides orientation/induction programmes and preceptorship for new staff.
Supports the SNM in nursing home management and deputizes her in her absence.
 Secondary Responsibilities and duties (20%)
Acts as a resource person to the nurse manager in clinical nursing and nursing training matters.
Promotes evidence-based practices or nursing care delivery.
Demonstrates awareness of current nursing and health care practices
Monitors and analyzes trends and changing needs of residents in institutional settings.
Conducts quality improvement/research projects
Champions training/quality improvement projects    
Contributes to performance appraisals of staff nurses, assistant nurses, nursing aides and healthcare assistants.
Takes on additional responsibilities or tasks as assigned by Senior Nurse Manager/Director of Nursing.
QUALIFICATIONS
Locally Trained Registered Nurse with Advanced Diploma in Nursing/Bachelor’s degree in Nursing or equivalent preferred.
Foreign Trained Registered Nurse with Degree or Diploma in Nursing with Board Pass (Professional Regulation Council, PRC)
Registration with Singapore Nursing Board
OTHER INFORMATION
Location: Tampines Nursing Home
Please note that your application will be sent to and reviewed by the direct employer - NTUC Health"
Staff Nurse,ECON HEALTHCARE (ASIA) LIMITED,MCF-2023-0535435,,"Permanent, Full Time",Junior Executive,2 years exp,Healthcare / Pharmaceutical,"['$3,000to$4,500']",Monthly,0 application,Posted 19 Sep 2023,Closing on 19 Oct 2023,"Roles & Responsibilities
Clinical Nursing Quality and Safety
Provide a consistent and excellent clinical and service quality to residents and sponsors.
Responsible for the clinical quality of all residents guided by the set 4 Zeros clinical indicators – Zero Falls, Zero Medication Errors, Zero Nursing Home Acquired Pressure Ulcers and Zero Nursing Home acquired infection.
Clinical Care
Responsible for the safe delivery of care and clinical decisions to all residents.
Render clinical care and nursing procedures including proper assessment of residents, administration of medications, injections, perform complex wound dressings and monitoring of vital signs.
Responsible for the ordering, packing and preparation of the daily medications for all the residents.
Responsible for the accurate and complete nursing documentation for residents to meet the requirements of the Ministry of Health.
Clinical Supervision
Assist in providing adequate supervision of all staff in carrying out their responsibilities in accordance with the Enhanced Nursing Home Standards (ENHS) guidelines, protocols and standards operating procedures (SOPs).
Provide clinical supervision to all newly recruited staff nurses, enrolled nurses and other junior staff ensuring that they carry out their duties in accordance to the SOPs.
Residents’ Activities
Plan and carry out the daily activities for the residents and maintain an accurate log-book.
Assist the Physiotherapist/Therapist Assistant in their rehabilitation program for the residents and encourage residents’ participation.
Resource Management
Assist in proper management of food costs by cutting wastes and monitor the efficient use of consumables, supplies, dressing materials and diapers accordingly.
Maintain and upkeep a proper inventory control with regular inspection.
Medical Matters
Work closely with the Medical Doctor in reviewing treatment and management of residents’condition.
Feedback Management
Assist in any investigation and resolve all feedback and complaints received from therespective centres.
Other Duties
Assume any other additional responsibilities as assigned by Senior Nurse Manager/ NurseManager/Assistant Nurse Manager/Senior Staff Nurses (SNM/NM/ANM/SSN).
Act as a liaison person with the respective hospitals, resident’s sponsors on the dailymedical appointment.
Assist in provision of holistic cleanliness of resident care area.
Deputise for SCM/SNM/CM/NM/ACM/ANM/SSN in her absence.
Maintain an accurate log book on daily activities in the centre
Maintain good communication skills with residents and sponsors.
Qualifications
Locally Trained: Degree or Advanced Diploma or Diploma in Nursing with valid licence from SNB will be an added advantage
Foreign Trained: Degree or Diploma in Nursing with Board Pass (Professional Regulation Council).
State Registered Nurse with valid practicing license issued by the Singapore Nursing Board.
Valid certification in Basic Cardiac Life Support (BCLS).
At least 2-3 years of post-registration experience, with exposure to geriatric care settings will be an added advantage.
Other Information
Passionate and caring
Good communication skills
Team Player
Analytical Thinking & Decision-Making"
Enrolled Nurse,ECON HEALTHCARE (ASIA) LIMITED,MCF-2023-0535436,,"Permanent, Full Time",Non-executive,1 year exp,Healthcare / Pharmaceutical,"['$2,000to$2,700']",Monthly,0 application,Posted 19 Sep 2023,Closing on 19 Oct 2023,"Roles & Responsibilities
Clinical Nursing Quality and Safety
Assist in providing a consistent and excellent clinical and service quality to residents and sponsors.
Work closely with SN/SSNs to achieve the 4 Zeros clinical indicators – Zero Falls, Zero Medication Errors, Zero Nursing Home Acquired Pressure Ulcers and Zero Nursing Home acquired infection.
Clinical Care
Assist in the administration of medications and perform simple dressings after being passing the skills competency in medication administrations and wound dressings.
Assist in monitoring of vital signs.
Assist in admission, assessment and orientation of new residents.
Supervision
Assist in providing supervision to all newly recruited enrolled nurses and other junior staff ensuring that they carry out their duties in accordance to the SOPs.
Provide supervision of care staff in serving of meals and feeding of residents.
Residents’ Activities
Assist in carrying out the daily activities for the residents and maintain an accurate log-book.
Assist the Physiotherapist/Therapist Assistant in their rehabilitation program for the residents and encourage residents’ participation.
Perform rehabilitation procedures such as motion exercises and assist them in their walking.
Resource Management
Assist in proper management of food costs by cutting wastes and monitor the efficient use of consumables, supplies, dressing materials and diapers accordingly.
Feedback Management
Assist in any investigation and resolve all feedback and complaints received from the respective centres
Other Duties
Assume any other additional responsibilities as assigned by Senior Centre Manager/ Centre Manager/ Assistant Centre Manager/ Senior Staff Nurses/Staff Nurses (SCM/CM/ACM/SSN).
Assist in provision of holistic cleanliness of resident care area.
Assist in maintaining an accurate log book on daily activities in the centre
Maintain good communication skills with residents and sponsors.
Qualifications
Locally Trained: NITEC in Nursing
Foreign Trained: Degree or Diploma in Nursing with Board Pass (Professional Regulation Council)
State Enrolled Nurse with valid practicing license issued by the Singapore Nursing Board.
Valid certification in Basic Cardiac Life Support (BCLS)
At least 1-2 years of post-registration experience, with some exposure in a geriatric setting will be an added advantage
Basic Nursing Competencies
Other Information
Passionate and caring
Good communication skills
Team Player
Analytical Thinking & Decision-Making"
Nurse Educator,ECON HEALTHCARE (ASIA) LIMITED,MCF-2023-0458480,,"Permanent, Full Time",Executive,2 years exp,"Education and Training, Healthcare / Pharmaceutical","['$4,000to$6,000']",Monthly,2 applications,Posted 19 Sep 2023,Closing on 19 Oct 2023,"Roles & Responsibilities
Training and Development
Plan, develop, implement and evaluate the nursing education and training programme.
Conduct of training needs, analyse, plan, implement, co-ordinate, develop and evaluate overall training and competency development plans for all care staff.
Develop the training framework based on the TNAs analysis and implement it accordingly.
Develop and review training roadmap and training calendar periodically.
Participate in the maintenance of professional and quality nursing training and development.
Conduct follow up training evaluation:
after each in-house training session
with external course provider and then 3 months post-course evaluation. Submit data analysis to management and HR
Participate in the design, implementation and evaluation of the training curricula as and when the need arise.
Call and collate nominations if there is any course suitable for any care staff.
Register with the approved learning institutes those approved nominations with the completed training sponsorship forms
Clinical Supervision
Provide clinical supervision for all newly recruited care staff so as to ensure that they are competent in providing care to the residents.
Conduct incidental teaching as and when the need arise.
Provide follow up supervision for those care staff who has completed any training session including the induction programme.
Provide mentoring and guidance to all care staff team to develop and improve their overall competency in providing quality nursing care.
Training Policies
Develop new training policies and standard operating procedures (SOPs)
Conduct roadshows to share the training policies and SOPs
Review training policies and SOPs if there is any directive from the regulatory body on any change in the training guidelines.
Collaboration
Work in collaboration with the respective Head, Senior/Centres Managers/Senior Staff In-Charge to ensure that quality and safe care are delivered to the residents.
Other Administrative Roles
Maintain the training data base and report the outcome of the training hours captured for each care staff every quarterly.
Assist Director, Nursing in the other training and development related matters.
Any other tasks as delegated by Director, Nursing
Requirements:
Minimum Post basic Certificate/Advanced Diploma in Nursing/ Bachelor Degree in Nursing
Post Graduate Diploma in Higher Education (PGDHE) is an advantage
Preferably with a Clinical Instructor certificate.
Minimum 2 years’ experience working in the training and development developing short courses and conduct training.
Proficient in MS Words, Excel, Powerpoint
Proficient in Minutes writing
Passionate and caring
Able to work independently
Pleasant and cheerful disposition with good communication and interpersonal skills."
Senior / Staff Nurse,KIDNEY DIALYSIS FOUNDATION LIMITED,MCF-2023-0552099,,Full Time,Professional,1 year exp,Healthcare / Pharmaceutical,"['$3,000to$4,500']",Monthly,2 applications,Posted 19 Sep 2023,Closing on 19 Oct 2023,"Roles & Responsibilities
Job Responsibilities:
Nursing assessment
Patient education
Initiation of dialysis, patient and machine monitoring during dialysis, and termination of the dialysis procedure
Maintain accurate nursing records.
Nursing intervention to prevent complications, decreasing the need for hospitalisations
Assist patients in achieving rehabilitative potential

Requirements
SNB registered.
Minimum Nitec/Diploma in Nursing with relevant working renal experience
Advanced Diploma in Nephrology would be advantageous
Training will be provided for those without experience"
Staff Nurse (Lifescan),SINGAPORE MEDICAL GROUP LIMITED,MCF-2023-0715569,,Full Time,Non-executive,2 years exp,Healthcare / Pharmaceutical,"['$3,000to$4,500']",Monthly,0 application,Posted 19 Sep 2023,Closing on 19 Oct 2023,"Roles & Responsibilities
Responsibilities
· Undertake nursing duties (i.e. phlebotomy, subcutaneous/intramuscular injections, simple wound dressings)
· Perform basic triage, provide medical care and patient counselling
· Responsible for medication dispensing
· Manage patient case notes, including maintenance of a current and accurate filing system, prepare new case notes, retrieve and file back case notes.
· Chaperone doctor, prepare patients for examination as needed
· Perform administrative duties including patient registration, payments, booking of appointments, financial counselling, stock-taking and managing insurance claims.
· Ensure availability and operation of the necessary equipment (e.g. NETS/credit card, etc), supplies (e.g. medication, masks, stationery), and systems.
· Ensure a high standard of medical care and service delivery are provided and maintained.

Requirements
• Minimum Diploma in Nursing with at least 2 years of working experience
• Registered with Singapore Nursing Board
• Ability to perform Phlebotomy and Cannulation will be an advantage
• Good interpersonal and communication skills.
• Good customer-service mindset
• Passionate to learn and work in the Healthcare sector"
Clinic Nurse,ORION ORTHOPAEDIC SURGERY PTE. LTD.,MCF-2023-0715788,"MOUNT ELIZABETH HOSPITAL, 3 MOUNT ELIZABETH 228510",Permanent,Non-executive,2 years exp,"Admin / Secretarial, Healthcare / Pharmaceutical","['$2,800to$3,500']",Monthly,0 application,Posted 19 Sep 2023,Closing on 19 Oct 2023,"Roles & Responsibilities
Duties & Responsibilities
· Provide frontline customer service
· Attend to walk-in patients & phone queries from patients
· Schedule appointments and patient registration
· Handle billing & insurance applications and claims
· Provide financial counselling to patients
· Book referral appointments
· Arrange hospital admission, laboratory & imaging services
· Maintain inventory levels
· General administrative duties in the clinic
· Perform simple wound dressing changes for patients


Requirements
· Enrolled or Registered Nurse
· Fluent in English.
· Ability to converse in Mandarin is an added advantage.
· With training, applicants must be able to give accurate financial counselling to patients, manage insurance applications and claims for patients’ procedures and consultations.


Working Hours
Mondays to Fridays: 08.30am-05.30pm
Saturdays: 08.30am-12.30pm

Contact Naz at 6733 4565/9766 4565 or email her clinic@orionortho.sg for more info"
Staff Nurse (Oncology),SINGAPORE MEDICAL GROUP LIMITED,MCF-2023-0715559,1004 TOA PAYOH NORTH 318995,Full Time,Executive,3 years exp,"Environment / Health, Medical / Therapy Services","['$3,000to$5,000']",Monthly,0 application,Posted 19 Sep 2023,Closing on 19 Oct 2023,"Roles & Responsibilities
Responsibilities
Administration of chemotherapy in an outpatient setting.
Reconstitution of chemotherapy for administration.
Counselling of patients on their treatment and potential side-effects.
Responds to, record and report and adverse events or incidents relating to the intervention/treatment with an appropriate degree of urgency.
Administers medicines in accordance with guidelines, policies and procedures.
Delivers high quality patient care which is clinically effective, evidence-based and appropriate.
Participates in integrated governance and risk assessment and its reporting as required.
Undertakes delegated responsibility for senior nursing staff during short periods of absence.
With appropriate training and support, takes charge of a shift without direct supervision.
Maintains resources efficiently and effectively.
Takes appropriate action to manage an emergency, summoning assistance immediately when necessary.
Identifies and assesses the potential risks involved in work activities and processes for self and others.
Accurately tests equipment and identify any deviations from required performance standards, together with their likely causes. Correctly and safely install and integrate equipment components.
Clean and restore equipment and work areas, leaving them in a suitable condition for future use.
Determines and implements appropriate remedial action to deal with performance problems.
Take the appropriate action if a fault cannot be resolved.
Requirements:
Minimum Diploma in Nursing with at least 3 years of working experience
Registered with Singapore Nursing Board
Able to perform Cannulation
Good interpersonal and communication skills.
Good customer-service mindset
Passionate to learn and work in the Healthcare sector"
