title,company,job_post_id,address,employment_type,seniority,min_experience,job_category,salary,salary_type,num_of_applications,last_posted_date,expiry_date,description
Senior Software Engineer,GLOBAL SEARCH PARTNERS PTE. LTD.,MCF-2023-0714837,,Permanent,Senior Executive,5 years exp,Information Technology,"['$5,000to$12,000']",Monthly,4 applications,Posted 19 Sep 2023,Closing on 19 Oct 2023,"Roles & Responsibilities
Our client is seeking a highly motivated senior software engineer that will write beautiful code and satisfy the customer through early and continuous delivery of working software. If you are looking for opportunities to collaborate with leading industry experts and be surrounded by highly motivated peers, we welcome you to join GDS. These are newly created positions with many opportunities for groundbreaking contributions.


What you will be working on:
● Design, develop, test, deploy, maintain and improve software applications.
● Improve software quality using Scrum practices such as code review and unit testing.
● Assist PO/BA on user stories refinement.
● Assist QA on test automation and bug fixes.
● Assist DevOps on build and release automation.
● Prepare interface specifications and other architecture documents.
● Adheres to Software Craftsmanship Manifesto.
Preferred:
● Able to identify potential technical pitfalls and challenges and set directions that will help to guide the team towards solving difficult technical problems.
● Support and develop software engineers by providing advice, coaching and development opportunity
● Experience in communication with business users, other technical teams and management to collect requirement, coordinate effort across teams and identify tasks and provide estimates
● Able to grasp business domain concepts and manage requirements coming from stakeholders.
● Abie to prioritize, communicate clearly and demonstrate a consistent track record of delivery and excellent software engineering skills


What are we looking for:
● Degree in Computer Science, Computer or Electronics Engineering, Information Technology or related disciplines.
● Familiar with cloud-native technology.
● Familiar with Clean Code, Design Patterns and Unit Testing.
● Familiar with multi-paradigm programming languages.
● Knowledge and experience in Java Spring Framework / Angular / Apache Spark / Data Engineering / ETL will be advantageous.
● Technical knowledge and experience in designing and developing applications in AWS cloud environment (RDS, Glue, Lambda, MSK) will be advantageous
● Working experience in Agile and UX development environments will be an added advantage.
● Good presentation and listening skills.
● Self-driven and motivated.
● Willingness to learn.


(EA Licence No. 14C7000)
(EA Personnel Registration No : R1110355)"
Software Engineer,NCS PTE. LTD.,MCF-2023-0715371,"NCS HUB, 5 ANG MO KIO STREET 62 569141","Contract, Permanent, Full Time",Executive,2 years exp,Information Technology,"['$4,000to$8,000']",Monthly,8 applications,Posted 19 Sep 2023,Closing on 19 Oct 2023,"Roles & Responsibilities
NCS is a leading technology services firm, operating across Asia Pacific in over 20 countries, providing services and solutions in consulting, digital services, technology, and more.

We believe in utilizing the power of technology to make extraordinary things happen and to create lasting impact and value for our people, communities, and partners. Our diverse 12,000-strong workforce has delivered a wealth of large-scale, mission-critical, and multi-platform projects for governments and enterprises in Singapore and the APAC region.

We’re searching for a Software Engineer to be part of our diverse team of talent here at NCS!

If you believe in going above and beyond, want to exemplify the best, and wish to bring people and technology together like never before, then we would love to have a conversation with you!


What we seek to accomplish together:
Project Delivery
Analyse process/program specifications & translate specifications to program codes, conforming to program guidelines and programming best practices
Make changes to configurable items, which include hardware, software, documentation, etc. It covers configuration management planning, configuration identification, configuration controls & audits
Develop unit test package, execute tests & document test results to ensure the quality of the program
Assist in the integration testing, system testing, User Acceptance Test (UAT) & implementation activities to fix the reported problems/bugs of the system to ensure the smooth execution of programs in the production environment
Investigate all reported problems/errors & initiate amendments & testing so that the system can operate correctly & efficiently
Prepare & maintain up-to-date system documentation.
Analyse functional requirements to translate into application design using established design methodologies and guidelines
Ensure codes comply with NCS security guidelines
Teamwork
Work with team lead to ensure design and programme codes conform to architecture and design standards, and that design satisfies functional and system requirements
Participate in requirements gathering; work with Business Analysts in reviewing and refining functional specifications
Participate in peer reviews to improve project quality

A little about you:
Preferably 2-8 years’ experience with substantial project work in software development
Possess relevant system development / maintenance experience using .Net/Java-related technologies (such as but not limited to C#, ASP.Net, VB.Net, .Net Core, Web API, SQL Server Database, MySQL, HTML, CSS, JavaScript framework, Java GUI frameworks like Swing, SWT, AWT, RESTful Web Services, Struts, Spring, Angular)
Possess initiative and disposition with a strong commitment and orientation towards results and high-quality standards
Strong problem-solving skills and ability to think out of the box
Team player with strong communication and interpersonal skills
Self-motivator with a positive attitude and with high energy
Customer focused
Proficient in written and spoken English
Diploma / Degree in Computer Science / Computer Engineering / Information Technology related field, or IT equivalent
Able to travel as required

What you might also need to have:
Knowledge on cloud technologies such as AWS and Microsoft Azure Cloud
Knowledge or experience in Outsystems
DevOps knowledge, understanding of major DevOps tools"
Software Engineer (Backend),PREX TECHNOLOGIES PTE. LTD.,MCF-2023-0716274,"CAPITASKY, 79 ROBINSON ROAD 068897",Full Time,Senior Executive,3 years exp,Engineering,"['$10,000to$20,000']",Monthly,4 applications,Posted 19 Sep 2023,Closing on 03 Oct 2023,"Roles & Responsibilities
As a Backend Engineer in our team
We are proud to have a team of intelligent, driven professionals who are dedicated to achieving remarkable results. We are committed to the growth of both our company and our backend team. Join us in shaping the future of electronic trading as you contribute to the design and development of cutting-edge micro-service-based trading system components from the ground up. Your creativity will drive features and enhancements in our products, delivering secure, robust, and blazing-fast performance.
Responsibilities
Design and development of micro-service based electronic trading system components from scratch.
Develop features and improvements to our products in a secure, well-tested, and performant way.
Qualifications
Excellent programming skills in Python, and an ability to pick up new ones. Working experience in Rust is a plus.
Solid work with fundamental algorithms, system design, and large distributed systems.
Thorough knowledge of computer architecture and networks.
A firm grasp of good principles of software engineering like TDD, writing modular, maintainable, clean code, and are used to working in an Agile environment.
Experience building scalable systems.
Hands-on experience delivering real-time data over the web.
Nice to have
Experience building microservice architecture systems, test automation, large-scale database design, derivatives pricing, scaling, operating system and network layer performance tuning, high-frequency trading system.
Computer Science / Engineering degree preferable.
Self-driven and proactive personality.
Strong sense of ownership, urgency, and drive.
Business level proficiency in both Korean and English to liaise with Korean-speaking stakeholders."
Senior Software Engineer,NCS PTE. LTD.,MCF-2023-0715389,"NCS HUB, 5 ANG MO KIO STREET 62 569141","Contract, Permanent, Full Time",Senior Executive,4 years exp,Information Technology,"['$5,200to$10,400']",Monthly,1 application,Posted 19 Sep 2023,Closing on 19 Oct 2023,"Roles & Responsibilities
NCS is a leading technology services firm, operating across Asia Pacific in over 20 countries, providing services and solutions in consulting, digital services, technology, and more.

We believe in utilizing the power of technology to make extraordinary things happen and to create lasting impact and value for our people, communities, and partners. Our diverse 12,000-strong workforce has delivered a wealth of large-scale, mission-critical, and multi-platform projects for governments and enterprises in Singapore and the APAC region.

We’re searching for a Senior Software Engineer to be part of our diverse team of talent here at NCS!

If you believe in going above and beyond, want to exemplify the best, and wish to bring people and technology together like never before, then we would love to have a conversation with you!

What we seek to accomplish together:
Project Delivery
Analyse process/program specifications & translate specifications to program codes, conforming to program guidelines and programming best practices
Make changes to configurable items, which include hardware, software, documentation, etc. It covers configuration management planning, configuration identification, configuration controls & audits
Develop unit test package, execute tests & document test results to ensure the quality of the program
Assist in the integration testing, system testing, User Acceptance Test (UAT) & implementation activities to fix the reported problems/bugs of the system to ensure the smooth execution of programs in the production environment
Investigate all reported problems/errors & initiate amendments & testing so that the system can operate correctly & efficiently
Prepare & maintain up-to-date system documentation.
Analyse functional requirements to translate into application design using established design methodologies and guidelines
Ensure codes comply with NCS security guidelines
Teamwork
Work with team lead to ensure design and programme codes conform to architecture and design standards, and that design satisfies functional and system requirements
Participate in requirements gathering; work with Business Analysts in reviewing and refining functional specifications
Participate in peer reviews to improve project quality

A little about you:
Preferably 5-10 years’ experience with substantial project work in software development
Possess relevant system development / maintenance experience using .Net/Java-related technologies (such as but not limited to C#, ASP.Net, VB.Net, .Net Core, Web API, SQL Server Database, MySQL, HTML, CSS, JavaScript framework, Java GUI frameworks like Swing, SWT, AWT, RESTful Web Services, Struts, Spring, Angular
Possess initiative and disposition with a strong commitment and orientation towards results and high-quality standards
Strong problem-solving skills and ability to think out of the box
Team player with strong communication and interpersonal skills
Self-motivator with a positive attitude and with high energy
Customer focused
Proficient in written and spoken English
Diploma / Degree in Computer Science / Computer Engineering / Information Technology related field, or IT equivalent
Able to travel as required

What you might also need to have:
Knowledge on cloud technologies such as AWS and Microsoft Azure Cloud
Knowledge or experience in Outsystems
DevOps knowledge, understanding of major DevOps tools"
Embedded Software Engineer,DYSON OPERATIONS PTE. LTD.,MCF-2023-0715124,3 SENTOSA GATEWAY 098544,"Permanent, Full Time",Executive,3 years exp,Engineering,"['$4,500to$9,000']",Monthly,3 applications,Posted 19 Sep 2023,Closing on 19 Oct 2023,"Roles & Responsibilities
About us
Dyson began twenty one years ago with James Dyson and a handful of engineers questioning everyday products, thinking differently and making them better. We are now the world's number one vacuum cleaner manufacturer in the UK, US, Japan, Europe and Australasia.
About the role
Develop real-time embedded software for production consumer products on a range of silicon platforms, mainly ARM based.
Lead product/system requirement document review and analysis, feasibility study and proof of concept.
Lead software architecture and high-level design, as well as improvement of robust solutions and resolutions of technical challenges across projects/matrix structure.
Responsible for low-level design, implementation/coding and software testing (unit/component/product level).
Involve in continuous integration (CI) infrastructure/environnement setup.
Proactively identify technical risks within projects and influence engineering teams in their resolution.
Challenge and develop best practice and process improvements within software team and across the wider RDD function.
About you
Bachelor Degree in (Electrical/Electronics/Telecommunication/Computer Engineering) or equivalent.
Minimally 3 years of software development experience in requirement analysis, architecture, design, coding and testing of embedded system.
Experience with C / C++, UML, Python.
Experience in embedded real-time software engineering, e.g. FreeRTOS.
Good knowledge of MCU/MPU architecture and its common peripherals.
Experience in configuration and use of sensor devices over I2C, SPI, UART with DMA.
Experience in on and off target test harness, such as Ceedling, Behave, etc.
Good understanding of software development life cycles (Agile) and basic electronics hardware (interface to software systems).
Familiar with embedded development tools (emulators, debuggers, analysers, oscilloscopes, etc) as well as configuration management tools and concepts.
Knowledge of the Atlassian suite (JIRA, Confluence, bitbucket) would be an advantage.
Excellent communication skills (written and verbal); fluent in spoken and written English
Excellent technical leadership skills and the ability to influence the work of others. Experience in oversighting high complexity software development projects is an advantage.
The following experience would be good to have:
Bluetooth Low Energy protocols, including BLE 5.0.
Ability to identify issues arising from the interoperability of wireless protocols such as BLE, Bluetooth classic and TWS.
Experience of how to tune BLE / Bluetooth classic product behaviour to achieve product interoperability and high data throughput across a range of Dyson products.
Exposure to one or more of the following: WiFi (802.11), NFC, ZigBee, 802.15.4, 3GPP, MQTT, Apple homekit.
Knowledge of software security, LabVIEW, Linux-based embedded system.
Benefits
Dyson Singapore monitors the market to ensure competitive salaries and bonuses. Beyond that, you’ll enjoy a transport allowance and comprehensive medical care and insurance. But financial benefits are just the start of a Dyson career. Professional growth, leadership development and new opportunities abound, driven by regular reviews and dynamic workshops. And with a vibrant culture, the latest devices and a relaxed dress code reflecting our engineering spirit, it’s an exciting team environment geared to fuelling and realising ambition."
6164 - Software Engineer [ PHP / JAVASCIPT ],THE SUPREME HR ADVISORY PTE. LTD.,MCF-2023-0623667,,"Permanent, Full Time",Junior Executive,1 year exp,Information Technology,"['$3,500to$4,800']",Monthly,3 applications,Posted 19 Sep 2023,Closing on 19 Oct 2023,"Roles & Responsibilities
5Days, 8.30am-6pm
Salary: $3500 - $4800
Address: Ubi Avenue 1 (Macpherson / Ubi MRT)
Variable Bonus YES, no AWS

Core Responsibilities:
Assists in setting up of PC hardware, Server and other peripherals
Assists in the commissioning of software on-site
Assists in creating software deliverables (Operation, Troubleshooting manual etc)
Assists in the handing over of software deliverables to customer.
Manage company IT equipment inventory system
IT Support for Staff
Develops the assigned software modules and performs internal testing
Provides support in project management
Responsible for all Pre-sales activities of software
Other adhoc duties assigned by Reporting Manager.
Requirements:
A bachelor's degree in computer science, software engineering, or another related field.
At least 1 years of software engineering or software development experience, preferably in a related field.
Hands-on programming experience using relevant languages (PHP, JavaScript, jQuery and etc).
Wong Ping Zhen Reg No: R22111012
The Supreme HR Advisory EA No: 14C7279"
Senior Software Engineer (.NET),RANDSTAD PTE. LIMITED,MCF-2023-0717000,"ONE RAFFLES PLACE, 1 RAFFLES PLACE 048616",Permanent,Senior Executive,3 years exp,Information Technology,"['$6,000to$8,000']",Monthly,0 application,Posted 19 Sep 2023,Closing on 19 Oct 2023,"Roles & Responsibilities
About the Company
US MNC is seeking to hire more software developers to support its growing global development teams due to our continued growth and success.
About the Job
You will work very closely with multiple teams to design, develop, and manage global cloud infrastructure that enables secure, efficient, significant application development, deployment, and operations. Other responsibilities are as follow:
Develops IoT cloud SaaS/PaaS solutions with Azure cloud services.
Resolves operational feasbility by evaluating analysis, problem definition,
requirements, solution development, and proposed solutions.
Develops software solutions by studying information needs, conferring with users, and studying systems flow, data usage, and work processes.
Investigates problem areas.
Follows the software development lifecycle.
Documents and demonstrates solutions by developing documentation, flowcharts, layouts, diagrams, charts, code comments, and clear code.
Skills & Experiences Required
You will need min 3+ years of work experience with Software Engineering/Programming.
Degree in Engineering, Computer Science, or any related course
Proficiency in C# object-oriented programming languages.
Experience with Full-Stack technologies, .NET Core, ASP.NET MVC, HTML5, JavaScript.
Experience with databases, e.g., SQL Server, Cosmos DB.
Good to have experience with JavaScript frameworks/libraries, e.g., Angular, React, ZingChart, HighChart...etc.
Experience with Azure Cloud services is a MUST
Please send your updated CV to steve.ling@randstad.com.sg if you're keen and we could discuss it further.
EA(94C3609/R1332781)"
Lead Embedded Software Engineer,DYSON OPERATIONS PTE. LTD.,MCF-2023-0715054,3 SENTOSA GATEWAY 098544,"Permanent, Full Time",Middle Management,8 years exp,Engineering,"['$7,000to$14,000']",Monthly,3 applications,Posted 19 Sep 2023,Closing on 19 Oct 2023,"Roles & Responsibilities
About us
At Dyson we are encouraged to think differently, challenge convention and be unafraid to make mistakes. We’re creative, collaborative, practical and enthusiastic. But most of all we’re hugely passionate about what we do.
Dyson offers a unique opportunity for talented individuals to invent, design and develop market leading products for the global market. By working in our world-class research, design and development (RDD) department, these individuals have the opportunity to work alongside leading technical specialists and highly motivated creative people to create products which fulfil our ambition of being truly different and better than our competitors.
About the role
Dyson has an opportunity for a Lead Embedded Software Engineer to join our multidiscipline Motor Drives & Advanced Control (MDAC) group developing motor and heater systems for Dyson’s cord-free floor care and personal care range of products.
We are expanding our embedded software team and are seeking an individual to join us. You must be fluent in the C programming language and be equally comfortable with high-level design and abstraction as with implementation, testing and debugging of code. Some of your tasks could include:
Lead embedded software component development, driving their design, development, and validation though to mass volume production.
Document software requirements, design, and implementation.
Facilitate meetings e.g. stand-ups, planning, and retrospective.
Communicate with internal/external stakeholders and manage product backlog by prioritization.
Participate in code and design review activities.
About you
Degree in engineering or numerate discipline or equivalent industry experience.
At least 5 years professional experience in a relevant industry.
Experience in bare-metal microcontroller software development.
Strong background in real-time embedded C.
Software configuration management (source control, continuous integration).
People leadership and coaching skills.
Experience of planning, managing obstacles, and developing within an Agile framework.
Strong communication and able to form a bridge between multiple teams.
Be able to clearly report progress in meetings together with producing a high standard of documentation.
Desirable skills
Experience of Python programming.
Experience with software verification strategies including unit testing.
Knowledge of control systems.
Knowledge of hardware development.
Benefits
Dyson Singapore monitors the market to ensure competitive salaries and bonuses. Beyond that, you’ll enjoy a transport allowance and comprehensive medical care and insurance. But financial benefits are just the start of a Dyson career. Professional growth, leadership development and new opportunities abound, driven by regular reviews and dynamic workshops. And with a vibrant culture, the latest devices and a relaxed dress code reflecting our engineering spirit, it’s an exciting team environment geared to fuelling and realising ambition."
Senior Embedded Software Engineer,DYSON OPERATIONS PTE. LTD.,MCF-2023-0715093,3 SENTOSA GATEWAY 098544,"Permanent, Full Time",Senior Executive,4 years exp,Engineering,"['$6,000to$12,000']",Monthly,3 applications,Posted 19 Sep 2023,Closing on 19 Oct 2023,"Roles & Responsibilities
About us
At Dyson we are encouraged to think differently, challenge convention and be unafraid to make mistakes. We’re creative, collaborative, practical and enthusiastic. But most of all we’re hugely passionate about what we do.
Dyson offers a unique opportunity for talented individuals to invent, design and develop market leading products for the global market. By working in our world-class research, design and development (RDD) department, these individuals have the opportunity to work alongside leading technical specialists and highly motivated creative people to create products which fulfil our ambition of being truly different and better than our competitors.
About the role
Dyson has an opportunity for a Senior Embedded Software Engineer to join our multidiscipline Motor Drives & Advanced Control (MDAC) group developing motor and heater systems for Dyson’s cord-free floor care and personal care range of products.
We are expanding our embedded software team and are seeking an individual to join us. You must be fluent in the C programming language and be equally comfortable with high-level design and abstraction as with implementation, testing and debugging of code. Some of your tasks could include:
Develop and maintain real time embedded software for our world leading Dyson Digital Motors and other advanced control systems.
Develop software for test systems to enable automated production testing including motor production line tune and test and power electronics hardware test.
Document software requirements, design, and implementation.
Be responsible for embedded software aspects of failure analysis: completing root cause analysis of any failures of the motor or associated drive and control system at both product and motor level.
About you
Degree in engineering or numerate discipline or equivalent industry experience.
At least 3 years professional experience in a relevant industry.
Experience in bare-metal microcontroller software development.
Strong background in real time embedded C.
Software configuration management (source control, continuous integration).
Ability to plan and estimate development tasks.
Strong communication and able to form a bridge between multiple teams.
Be able to clearly report progress in meetings together with producing a high standard of documentation.
Desirable skills
Experience of Python programming.
Experience with software verification strategies including unit testing.
Knowledge of control systems.
Knowledge of hardware development.
Benefits
Dyson Singapore monitors the market to ensure competitive salaries and bonuses. Beyond that, you’ll enjoy a transport allowance and comprehensive medical care and insurance. But financial benefits are just the start of a Dyson career. Professional growth, leadership development and new opportunities abound, driven by regular reviews and dynamic workshops. And with a vibrant culture, the latest devices and a relaxed dress code reflecting our engineering spirit, it’s an exciting team environment geared to fuelling and realising ambition."
Senior Software Engineer (API / Java).,JJ CONSULTING SERVICES,MCF-2023-0519310,"FAR EAST FINANCE BUILDING, 14 ROBINSON ROAD 048545",Full Time,Professional,5 years exp,Information Technology,"['$6,000to$8,000']",Monthly,1 application,Posted 19 Sep 2023,Closing on 03 Oct 2023,"Roles & Responsibilities
Our Client is an established company in Singapore, who is seeking to recruit Senior Software Engineer (APIJava).

Responsibilities
You will be responsible for design, development of APIs that meets project requirements, is high quality and is based on reference architecture and various design patterns.
You will be responsible for and incorporating & adhering to API standards and practices set by API chapter teams and make sure it is followed.
You will be able to provide feedback on standards and patterns time to time back to chapter leads. This is to make sure standards and patterns are practical and also evolving.
You will be able to participate in an agile team to deliver the full lifecycle, including requirements, architecture, design, development, testing and deployment.
You will be able to review code from project teams time to time and advise whether code meets the required standards.
You will be able to interact with various stakeholders including product owners, BA’s to design and deliver technical solutions to support various functions.
Work in a Globally Distributed Development team environment to enable successful delivery with a minimal supervision
You are passionate, creative and self-driven
You are curious and collaborative, and a believer in the power of teams and team work
Qualification & Experience Required
Minimum 3-7 years of experience in software engineering designing and building highly scalable applications
Strong hands-on experience in API development, design, deployment and operation in production.
Aware of all the cross cutting concerns and development patterns for API
Strong hands-on experience in Java 8 – Strong understanding of Java concurrency, concurrency patterns, experience building thread safe code
Highly comfortable with Java Spring Framework / Spring Cloud / Spring batch
Possesses deep understanding on Cloud Native applications
Experienced with building applications using AWS, PCF or OpenShift
Data modelling experience in both Relational and NoSQL databases
Good understanding of OAuth 2.0 / SAML 2.0 protocols
Experience writing unit, functional, load and end-to-end tests
Experience working with JIRA, Confluence, Jenkins & bitbucket
Strong working knowledge of SDLC and Agile development methodologies
Certification in AWS, Java, J2EE, ITIL would be an added advantage
JJ Consulting Services
EA Licence No.: 12C6207

Applicants are invited to send in a MS Word resume to jobs@jjconsulting.com.sg stating position applying for/present/expected salaries and earliest available date.

We thank all applicants in advance and regret that only short listed candidates will be notified."
